Accreditatienummer;https://www.rva.nl/alle-geaccrediteerden/;;;StationsGebied;regionaal;stad;stad;stad;stad;stad;stad;stad;stad
;;;;StationsType;achtergrond;verkeer;achtergrond;verkeer;verkeer;achtergrond;industrie;industrie;achtergrond
;;;;Meetprincipe;Niet-dispersieve infrarood (NDIR);Niet-dispersieve infrarood (NDIR);Niet-dispersieve infrarood (NDIR);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC)
;;;;Meetopstelling;Thermo model 48w CO analyser              ;Thermo model 48w CO analyser              ;Thermo model 48w CO analyser              ;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser
;;;;Accreditatienummer;nvt;nvt;nvt;L426;L426;L426;L426;L426;L426
Component;Bep.periode;Eenheid; Begindatumtijd;Einddatumtijd;NL10644;NL10741;NL10742;NL49007;NL49012;NL49014;NL49551;NL49553;NL49561
CO;uur;µg/m³;20180104 08:00;20180104 09:00;172.95;375.75;245.89;;317;151.4;209.3;205.1;247.1
CO;uur;µg/m³;20180104 09:00;20180104 10:00;165.92;309.57;226.9;;353.3;187.8;202.8;192.3;273.8
CO;uur;µg/m³;20180104 10:00;20180104 11:00;179.7;320.65;265.71;;426.7;170.1;206.6;201.6;298.7
CO;uur;µg/m³;20180104 11:00;20180104 12:00;220.48;350.47;317.45;384;399;160;225.3;344.6;307.2
CO;uur;µg/m³;20180104 12:00;20180104 13:00;218.17;338.98;247.66;433.5;420.8;164.1;250.2;956.3;319.1
CO;uur;µg/m³;20180104 13:00;20180104 14:00;178.26;324.98;291.89;;407.3;149.8;271.2;420.9;306.8
CO;uur;µg/m³;20180104 14:00;20180104 15:00;181.44;300.9;279.06;;473.7;154.6;246.1;279.4;278.9
CO;uur;µg/m³;20180104 15:00;20180104 16:00;171.12;368.3;273.22;;494.9;170.2;275.7;660.9;315
CO;uur;µg/m³;20180104 16:00;20180104 17:00;138.83;455.54;258.3;284.8;372.2;180.8;197.6;193;214.3
CO;uur;µg/m³;20180104 17:00;20180104 18:00;147.6;433.17;218.55;226.4;263;118.2;181.8;159.6;186.4
CO;uur;µg/m³;20180104 18:00;20180104 19:00;160.9;331.53;190.6;204.4;239.3;108;184.3;172.1;184.2
CO;uur;µg/m³;20180104 19:00;20180104 20:00;153.58;297.18;208.44;191.4;221.7;113.4;192.9;185.2;188.6
CO;uur;µg/m³;20180104 20:00;20180104 21:00;158.5;300.6;204.26;198.6;208.1;115;193.2;178.4;184.8
CO;uur;µg/m³;20180104 21:00;20180104 22:00;149.24;273.7;191.33;194.3;204.7;99.7;187.9;173.3;182.7
CO;uur;µg/m³;20180104 22:00;20180104 23:00;143.74;245.9;204.79;192.6;218.5;92.9;186.5;167.6;180.7
CO;uur;µg/m³;20180104 23:00;20180105 00:00;152.45;248.22;195.01;180.4;203.1;68;176.5;162.7;185.6
CO;uur;µg/m³;20180105 00:00;20180105 01:00;184.82;208.46;204.41;178.6;194.2;78;166.8;164.4;186
