Export;EXP-2023-01 (20230706 17:10);;;StationsCode;NL49551;NL49553
H2S;uur;µg/m³;20171123 05:00;20171123 06:00;1.2;0.2
H2S;uur;µg/m³;20171123 06:00;20171123 07:00;0.6;
H2S;uur;µg/m³;20171123 07:00;20171123 08:00;0.5;2.3
H2S;uur;µg/m³;20171123 08:00;20171123 09:00;1.3;8.2
H2S;uur;µg/m³;20171123 09:00;20171123 10:00;0.9;3.4
H2S;uur;µg/m³;20171123 10:00;20171123 11:00;1.9;0.6
H2S;uur;µg/m³;20171123 11:00;20171123 12:00;0.8;0.7
H2S;uur;µg/m³;20171123 12:00;20171123 13:00;0.9;0.5
H2S;uur;µg/m³;20171123 13:00;20171123 14:00;0.3;0.3
H2S;uur;µg/m³;20171123 14:00;20171123 15:00;0.7;0.2
H2S;uur;µg/m³;20171123 15:00;20171123 16:00;0.8;0.3
H2S;uur;µg/m³;20171123 16:00;20171123 17:00;0.7;0.1
H2S;uur;µg/m³;20171123 17:00;20171123 18:00;0.6;0
H2S;uur;µg/m³;20171123 18:00;20171123 19:00;0.2;0.1
H2S;uur;µg/m³;20171123 19:00;20171123 20:00;0.3;0.1
H2S;uur;µg/m³;20171123 20:00;20171123 21:00;0.7;0.1
H2S;uur;µg/m³;20171123 21:00;20171123 22:00;1.5;0.1
H2S;uur;µg/m³;20171123 22:00;20171123 23:00;1.6;0
H2S;uur;µg/m³;20171123 23:00;20171124 00:00;1.8;0.2
H2S;uur;µg/m³;20171124 00:00;20171124 01:00;1.5;0.1
H2S;uur;µg/m³;20171124 01:00;20171124 02:00;0.9;0.1
H2S;uur;µg/m³;20171124 02:00;20171124 03:00;1.1;0.1
H2S;uur;µg/m³;20171124 03:00;20171124 04:00;0.8;2.1
H2S;uur;µg/m³;20171124 04:00;20171124 05:00;1.4;0.3
H2S;uur;µg/m³;20171124 05:00;20171124 06:00;1.2;0.2
H2S;uur;µg/m³;20171124 06:00;20171124 07:00;0.4;0.3
H2S;uur;µg/m³;20171124 07:00;20171124 08:00;0.8;0.2
H2S;uur;µg/m³;20171124 08:00;20171124 09:00;1;0.1
H2S;uur;µg/m³;20171124 09:00;20171124 10:00;1.4;0.2
H2S;uur;µg/m³;20171124 10:00;20171124 11:00;;0
H2S;uur;µg/m³;20171124 11:00;20171124 12:00;0.4;0.1
H2S;uur;µg/m³;20171124 12:00;20171124 13:00;0.5;0.1
H2S;uur;µg/m³;20171124 13:00;20171124 14:00;1.2;0.1
H2S;uur;µg/m³;20171124 14:00;20171124 15:00;1.2;0.1
H2S;uur;µg/m³;20171124 15:00;20171124 16:00;0.7;0.2
H2S;uur;µg/m³;20171124 16:00;20171124 17:00;0.4;0.2
H2S;uur;µg/m³;20171124 17:00;20171124 18:00;0.2;0
H2S;uur;µg/m³;20171124 18:00;20171124 19:00;0.6;0.1
H2S;uur;µg/m³;20171124 19:00;20171124 20:00;0.6;0
H2S;uur;µg/m³;20171124 20:00;20171124 21:00;0.5;0.1
H2S;uur;µg/m³;20171124 21:00;20171124 22:00;0.4;0.1
H2S;uur;µg/m³;20171124 22:00;20171124 23:00;0.6;0.2
H2S;uur;µg/m³;20171124 23:00;20171125 00:00;0.3;0.1
H2S;uur;µg/m³;20171125 00:00;20171125 01:00;0.6;0
H2S;uur;µg/m³;20171125 01:00;20171125 02:00;0.4;0.1
H2S;uur;µg/m³;20171125 02:00;20171125 03:00;0.5;0.1
H2S;uur;µg/m³;20171125 03:00;20171125 04:00;0.1;0.1
H2S;uur;µg/m³;20171125 04:00;20171125 05:00;0.5;0.2
H2S;uur;µg/m³;20171125 05:00;20171125 06:00;0.4;0.1
H2S;uur;µg/m³;20171125 06:00;20171125 07:00;0.2;0.1
H2S;uur;µg/m³;20171125 07:00;20171125 08:00;0.4;0.1
H2S;uur;µg/m³;20171125 08:00;20171125 09:00;0.3;
H2S;uur;µg/m³;20171125 09:00;20171125 10:00;;0.2
H2S;uur;µg/m³;20171125 10:00;20171125 11:00;0.6;0.1
H2S;uur;µg/m³;20171125 11:00;20171125 12:00;0.4;0
H2S;uur;µg/m³;20171125 12:00;20171125 13:00;0.6;0.2
H2S;uur;µg/m³;20171125 13:00;20171125 14:00;0.4;0
H2S;uur;µg/m³;20171125 14:00;20171125 15:00;0.8;0.2
H2S;uur;µg/m³;20171125 15:00;20171125 16:00;0.4;0.1
H2S;uur;µg/m³;20171125 16:00;20171125 17:00;0.5;0.1
H2S;uur;µg/m³;20171125 17:00;20171125 18:00;0.5;0.1
H2S;uur;µg/m³;20171125 18:00;20171125 19:00;0.8;0.2
H2S;uur;µg/m³;20171125 19:00;20171125 20:00;0.3;0.1
H2S;uur;µg/m³;20171125 20:00;20171125 21:00;0.6;0
H2S;uur;µg/m³;20171125 21:00;20171125 22:00;0.3;0.1
H2S;uur;µg/m³;20171125 22:00;20171125 23:00;0.4;0
H2S;uur;µg/m³;20171125 23:00;20171126 00:00;0.8;0
H2S;uur;µg/m³;20171126 00:00;20171126 01:00;0.1;0.2
H2S;uur;µg/m³;20171126 01:00;20171126 02:00;0.1;0.1
H2S;uur;µg/m³;20171126 02:00;20171126 03:00;0.3;0.2
H2S;uur;µg/m³;20171126 03:00;20171126 04:00;0.3;0.1
H2S;uur;µg/m³;20171126 04:00;20171126 05:00;0.4;0.1
H2S;uur;µg/m³;20171126 05:00;20171126 06:00;0.3;0.3
H2S;uur;µg/m³;20171126 06:00;20171126 07:00;0.4;0.2
H2S;uur;µg/m³;20171126 07:00;20171126 08:00;0.1;0
H2S;uur;µg/m³;20171126 08:00;20171126 09:00;0.2;0.2
H2S;uur;µg/m³;20171126 09:00;20171126 10:00;0.4;0
H2S;uur;µg/m³;20171126 10:00;20171126 11:00;0.3;0.1
H2S;uur;µg/m³;20171126 11:00;20171126 12:00;0.2;0
H2S;uur;µg/m³;20171126 12:00;20171126 13:00;;0
H2S;uur;µg/m³;20171126 13:00;20171126 14:00;0.4;0.1
H2S;uur;µg/m³;20171126 14:00;20171126 15:00;0.5;0.2
H2S;uur;µg/m³;20171126 15:00;20171126 16:00;0.2;0.1
H2S;uur;µg/m³;20171126 16:00;20171126 17:00;0.7;0.2
H2S;uur;µg/m³;20171126 17:00;20171126 18:00;0.4;0.2
H2S;uur;µg/m³;20171126 18:00;20171126 19:00;0.6;0.3
H2S;uur;µg/m³;20171126 19:00;20171126 20:00;0.4;0.1
H2S;uur;µg/m³;20171126 20:00;20171126 21:00;0.4;0.1
H2S;uur;µg/m³;20171126 21:00;20171126 22:00;0.9;0.1
H2S;uur;µg/m³;20171126 22:00;20171126 23:00;0.2;0.2
H2S;uur;µg/m³;20171126 23:00;20171127 00:00;0.8;0.2
H2S;uur;µg/m³;20171127 00:00;20171127 01:00;0.3;0.1
H2S;uur;µg/m³;20171127 01:00;20171127 02:00;0.4;0.1
H2S;uur;µg/m³;20171127 02:00;20171127 03:00;0.4;0
H2S;uur;µg/m³;20171127 03:00;20171127 04:00;0.2;0.1
H2S;uur;µg/m³;20171127 04:00;20171127 05:00;0.2;0.2
H2S;uur;µg/m³;20171127 05:00;20171127 06:00;0.3;1
H2S;uur;µg/m³;20171127 06:00;20171127 07:00;0.6;3.5
H2S;uur;µg/m³;20171127 07:00;20171127 08:00;0.4;4.5
H2S;uur;µg/m³;20171127 08:00;20171127 09:00;0.3;3.5
H2S;uur;µg/m³;20171127 09:00;20171127 10:00;0.4;0.3
H2S;uur;µg/m³;20171127 10:00;20171127 11:00;0.2;
H2S;uur;µg/m³;20171127 11:00;20171127 12:00;0.2;0.1
H2S;uur;µg/m³;20171127 12:00;20171127 13:00;0.3;0.1
H2S;uur;µg/m³;20171127 13:00;20171127 14:00;0.4;0.3
H2S;uur;µg/m³;20171127 14:00;20171127 15:00;0.4;0
H2S;uur;µg/m³;20171127 15:00;20171127 16:00;0.2;0.1
H2S;uur;µg/m³;20171127 16:00;20171127 17:00;0.4;0.2
H2S;uur;µg/m³;20171127 17:00;20171127 18:00;0.3;0.1
H2S;uur;µg/m³;20171127 18:00;20171127 19:00;0.3;0.2
H2S;uur;µg/m³;20171127 19:00;20171127 20:00;0.3;0.4
H2S;uur;µg/m³;20171127 20:00;20171127 21:00;0.1;0.1
H2S;uur;µg/m³;20171127 21:00;20171127 22:00;0.4;0.2
H2S;uur;µg/m³;20171127 22:00;20171127 23:00;0.4;0.1
H2S;uur;µg/m³;20171127 23:00;20171128 00:00;0.8;0.1
H2S;uur;µg/m³;20171128 00:00;20171128 01:00;0.4;0.1
H2S;uur;µg/m³;20171128 01:00;20171128 02:00;0.4;0.1
H2S;uur;µg/m³;20171128 02:00;20171128 03:00;0.2;0.2
H2S;uur;µg/m³;20171128 03:00;20171128 04:00;0.4;0.1
H2S;uur;µg/m³;20171128 04:00;20171128 05:00;0.3;0.2
H2S;uur;µg/m³;20171128 05:00;20171128 06:00;0.4;0.1
H2S;uur;µg/m³;20171128 06:00;20171128 07:00;0.3;0.2
H2S;uur;µg/m³;20171128 07:00;20171128 08:00;0.2;0.1
H2S;uur;µg/m³;20171128 08:00;20171128 09:00;0.2;0
H2S;uur;µg/m³;20171128 09:00;20171128 10:00;0.3;0.1
H2S;uur;µg/m³;20171128 10:00;20171128 11:00;0.4;0.2
H2S;uur;µg/m³;20171128 11:00;20171128 12:00;0.5;0.1
H2S;uur;µg/m³;20171128 12:00;20171128 13:00;0.3;0.2
H2S;uur;µg/m³;20171128 13:00;20171128 14:00;0.1;0.1
H2S;uur;µg/m³;20171128 14:00;20171128 15:00;;0.1
H2S;uur;µg/m³;20171128 15:00;20171128 16:00;0.4;0.1
H2S;uur;µg/m³;20171128 16:00;20171128 17:00;0.1;0.1
H2S;uur;µg/m³;20171128 17:00;20171128 18:00;0.5;0
H2S;uur;µg/m³;20171128 18:00;20171128 19:00;0.3;0.2
H2S;uur;µg/m³;20171128 19:00;20171128 20:00;0.4;0.1
H2S;uur;µg/m³;20171128 20:00;20171128 21:00;0.2;0.1
H2S;uur;µg/m³;20171128 21:00;20171128 22:00;0.3;0.1
H2S;uur;µg/m³;20171128 22:00;20171128 23:00;0.4;0.2
H2S;uur;µg/m³;20171128 23:00;20171129 00:00;0.1;3.4
H2S;uur;µg/m³;20171129 00:00;20171129 01:00;0.2;1.3
H2S;uur;µg/m³;20171129 01:00;20171129 02:00;0.7;0.2
H2S;uur;µg/m³;20171129 02:00;20171129 03:00;0.3;0.3
H2S;uur;µg/m³;20171129 03:00;20171129 04:00;0.5;2.9
H2S;uur;µg/m³;20171129 04:00;20171129 05:00;0.3;1.3
H2S;uur;µg/m³;20171129 05:00;20171129 06:00;0.7;1
H2S;uur;µg/m³;20171129 06:00;20171129 07:00;0.6;0.9
H2S;uur;µg/m³;20171129 07:00;20171129 08:00;0.6;0.5
H2S;uur;µg/m³;20171129 08:00;20171129 09:00;0.8;0.6
H2S;uur;µg/m³;20171129 09:00;20171129 10:00;0.7;0.3
H2S;uur;µg/m³;20171129 10:00;20171129 11:00;0.3;0.6
H2S;uur;µg/m³;20171129 11:00;20171129 12:00;0.4;0.4
H2S;uur;µg/m³;20171129 12:00;20171129 13:00;0.7;
H2S;uur;µg/m³;20171129 13:00;20171129 14:00;0.5;0.3
H2S;uur;µg/m³;20171129 14:00;20171129 15:00;0.2;0.2
H2S;uur;µg/m³;20171129 15:00;20171129 16:00;1;0
H2S;uur;µg/m³;20171129 16:00;20171129 17:00;0.7;0.2
H2S;uur;µg/m³;20171129 17:00;20171129 18:00;2;0.1
H2S;uur;µg/m³;20171129 18:00;20171129 19:00;0.8;0.1
H2S;uur;µg/m³;20171129 19:00;20171129 20:00;0.6;0.2
H2S;uur;µg/m³;20171129 20:00;20171129 21:00;0.4;0.2
H2S;uur;µg/m³;20171129 21:00;20171129 22:00;1.1;0.2
H2S;uur;µg/m³;20171129 22:00;20171129 23:00;2.3;0.1
H2S;uur;µg/m³;20171129 23:00;20171130 00:00;0.8;0.2
H2S;uur;µg/m³;20171130 00:00;20171130 01:00;1.8;0
H2S;uur;µg/m³;20171130 01:00;20171130 02:00;1.1;0.2
H2S;uur;µg/m³;20171130 02:00;20171130 03:00;1.2;0.1
H2S;uur;µg/m³;20171130 03:00;20171130 04:00;1.2;0.1
H2S;uur;µg/m³;20171130 04:00;20171130 05:00;2.6;0
H2S;uur;µg/m³;20171130 05:00;20171130 06:00;1;0.1
H2S;uur;µg/m³;20171130 06:00;20171130 07:00;1.9;0.2
H2S;uur;µg/m³;20171130 07:00;20171130 08:00;1.1;0.1
H2S;uur;µg/m³;20171130 08:00;20171130 09:00;0.8;0.1
H2S;uur;µg/m³;20171130 09:00;20171130 10:00;0.4;0.1
H2S;uur;µg/m³;20171130 10:00;20171130 11:00;1.4;0.1
H2S;uur;µg/m³;20171130 11:00;20171130 12:00;2.5;0.2
H2S;uur;µg/m³;20171130 12:00;20171130 13:00;0.2;0
H2S;uur;µg/m³;20171130 13:00;20171130 14:00;0.9;0.1
H2S;uur;µg/m³;20171130 14:00;20171130 15:00;0.6;0.3
H2S;uur;µg/m³;20171130 15:00;20171130 16:00;0.8;0.1
H2S;uur;µg/m³;20171130 16:00;20171130 17:00;;0.1
H2S;uur;µg/m³;20171130 17:00;20171130 18:00;0.9;0.1
H2S;uur;µg/m³;20171130 18:00;20171130 19:00;1.2;0
H2S;uur;µg/m³;20171130 19:00;20171130 20:00;2.7;0
H2S;uur;µg/m³;20171130 20:00;20171130 21:00;1.6;0.2
H2S;uur;µg/m³;20171130 21:00;20171130 22:00;2.8;0.1
H2S;uur;µg/m³;20171130 22:00;20171130 23:00;0.9;0.1
H2S;uur;µg/m³;20171130 23:00;20171201 00:00;1.7;0.2
H2S;uur;µg/m³;20171201 00:00;20171201 01:00;1.5;0.2
H2S;uur;µg/m³;20171201 01:00;20171201 02:00;1;0.2
H2S;uur;µg/m³;20171201 02:00;20171201 03:00;1.7;0.3
H2S;uur;µg/m³;20171201 03:00;20171201 04:00;1.2;0.2
H2S;uur;µg/m³;20171201 04:00;20171201 05:00;1.1;0.3
H2S;uur;µg/m³;20171201 05:00;20171201 06:00;1;0.3
H2S;uur;µg/m³;20171201 06:00;20171201 07:00;1.2;0.3
H2S;uur;µg/m³;20171201 07:00;20171201 08:00;0.7;0.3
H2S;uur;µg/m³;20171201 08:00;20171201 09:00;0.5;0.3
H2S;uur;µg/m³;20171201 09:00;20171201 10:00;0.4;0.3
H2S;uur;µg/m³;20171201 10:00;20171201 11:00;0.9;0.3
H2S;uur;µg/m³;20171201 11:00;20171201 12:00;0.6;0.5
H2S;uur;µg/m³;20171201 12:00;20171201 13:00;1;0.3
H2S;uur;µg/m³;20171201 13:00;20171201 14:00;0.8;0.4
H2S;uur;µg/m³;20171201 14:00;20171201 15:00;0.4;
H2S;uur;µg/m³;20171201 15:00;20171201 16:00;0.4;0.2
H2S;uur;µg/m³;20171201 16:00;20171201 17:00;0.9;0.3
H2S;uur;µg/m³;20171201 17:00;20171201 18:00;0.9;0.3
H2S;uur;µg/m³;20171201 18:00;20171201 19:00;0.8;0.2
H2S;uur;µg/m³;20171201 19:00;20171201 20:00;0.8;0.1
H2S;uur;µg/m³;20171201 20:00;20171201 21:00;0.8;0.1
H2S;uur;µg/m³;20171201 21:00;20171201 22:00;0.5;0.1
H2S;uur;µg/m³;20171201 22:00;20171201 23:00;0.3;0.1
H2S;uur;µg/m³;20171201 23:00;20171202 00:00;0.5;0.2
H2S;uur;µg/m³;20171202 00:00;20171202 01:00;0.3;0.3
H2S;uur;µg/m³;20171202 01:00;20171202 02:00;0.7;0.3
H2S;uur;µg/m³;20171202 02:00;20171202 03:00;0.5;0.1
H2S;uur;µg/m³;20171202 03:00;20171202 04:00;0.6;0.5
H2S;uur;µg/m³;20171202 04:00;20171202 05:00;0.4;1.3
H2S;uur;µg/m³;20171202 05:00;20171202 06:00;0.3;0.8
H2S;uur;µg/m³;20171202 06:00;20171202 07:00;0.7;0.8
H2S;uur;µg/m³;20171202 07:00;20171202 08:00;0.6;1.3
H2S;uur;µg/m³;20171202 08:00;20171202 09:00;0.6;0.9
H2S;uur;µg/m³;20171202 09:00;20171202 10:00;0.8;1.9
H2S;uur;µg/m³;20171202 10:00;20171202 11:00;0.9;1.1
H2S;uur;µg/m³;20171202 11:00;20171202 12:00;1.2;2.7
H2S;uur;µg/m³;20171202 12:00;20171202 13:00;1.7;1.1
H2S;uur;µg/m³;20171202 13:00;20171202 14:00;1.3;1.2
H2S;uur;µg/m³;20171202 14:00;20171202 15:00;1.3;1.2
H2S;uur;µg/m³;20171202 15:00;20171202 16:00;1.4;2.6
H2S;uur;µg/m³;20171202 16:00;20171202 17:00;1;1.1
H2S;uur;µg/m³;20171202 17:00;20171202 18:00;0.3;2.8
H2S;uur;µg/m³;20171202 18:00;20171202 19:00;;0.9
H2S;uur;µg/m³;20171202 19:00;20171202 20:00;0.5;4.3
H2S;uur;µg/m³;20171202 20:00;20171202 21:00;1.2;2.4
H2S;uur;µg/m³;20171202 21:00;20171202 22:00;1.2;7.4
H2S;uur;µg/m³;20171202 22:00;20171202 23:00;0.9;1
H2S;uur;µg/m³;20171202 23:00;20171203 00:00;0.8;1.4
H2S;uur;µg/m³;20171203 00:00;20171203 01:00;0.7;4.1
H2S;uur;µg/m³;20171203 01:00;20171203 02:00;0.5;3.5
H2S;uur;µg/m³;20171203 02:00;20171203 03:00;1.1;5.8
H2S;uur;µg/m³;20171203 03:00;20171203 04:00;1;5.1
H2S;uur;µg/m³;20171203 04:00;20171203 05:00;0.7;1.6
H2S;uur;µg/m³;20171203 05:00;20171203 06:00;0.8;0.3
H2S;uur;µg/m³;20171203 06:00;20171203 07:00;2;0.1
H2S;uur;µg/m³;20171203 07:00;20171203 08:00;0.4;0.1
H2S;uur;µg/m³;20171203 08:00;20171203 09:00;1.2;0.1
H2S;uur;µg/m³;20171203 09:00;20171203 10:00;0.9;0.1
H2S;uur;µg/m³;20171203 10:00;20171203 11:00;0.6;0.1
H2S;uur;µg/m³;20171203 11:00;20171203 12:00;1.2;0.1
H2S;uur;µg/m³;20171203 12:00;20171203 13:00;1.7;0.2
H2S;uur;µg/m³;20171203 13:00;20171203 14:00;1.8;0.1
H2S;uur;µg/m³;20171203 14:00;20171203 15:00;1.1;0
H2S;uur;µg/m³;20171203 15:00;20171203 16:00;1.2;0.1
H2S;uur;µg/m³;20171203 16:00;20171203 17:00;0.9;
H2S;uur;µg/m³;20171203 17:00;20171203 18:00;2.7;0.3
H2S;uur;µg/m³;20171203 18:00;20171203 19:00;2;0.1
H2S;uur;µg/m³;20171203 19:00;20171203 20:00;1;0.1
H2S;uur;µg/m³;20171203 20:00;20171203 21:00;2.6;0.1
H2S;uur;µg/m³;20171203 21:00;20171203 22:00;1.7;0.1
H2S;uur;µg/m³;20171203 22:00;20171203 23:00;1.5;0
H2S;uur;µg/m³;20171203 23:00;20171204 00:00;2.2;0.1
H2S;uur;µg/m³;20171204 00:00;20171204 01:00;1.4;0
H2S;uur;µg/m³;20171204 01:00;20171204 02:00;0.6;0
H2S;uur;µg/m³;20171204 02:00;20171204 03:00;1.4;0.1
H2S;uur;µg/m³;20171204 03:00;20171204 04:00;0.9;0.1
H2S;uur;µg/m³;20171204 04:00;20171204 05:00;1.2;0.1
H2S;uur;µg/m³;20171204 05:00;20171204 06:00;0.6;0.2
H2S;uur;µg/m³;20171204 06:00;20171204 07:00;1.1;0.1
H2S;uur;µg/m³;20171204 07:00;20171204 08:00;0.8;0.2
H2S;uur;µg/m³;20171204 08:00;20171204 09:00;0.4;0.1
H2S;uur;µg/m³;20171204 09:00;20171204 10:00;0.6;0.1
H2S;uur;µg/m³;20171204 10:00;20171204 11:00;1.6;0
H2S;uur;µg/m³;20171204 11:00;20171204 12:00;1;0.1
H2S;uur;µg/m³;20171204 12:00;20171204 13:00;0.4;
H2S;uur;µg/m³;20171204 13:00;20171204 14:00;1.3;
H2S;uur;µg/m³;20171204 14:00;20171204 15:00;2.1;0.1
H2S;uur;µg/m³;20171204 15:00;20171204 16:00;1;0.1
H2S;uur;µg/m³;20171204 16:00;20171204 17:00;0.8;0.2
H2S;uur;µg/m³;20171204 17:00;20171204 18:00;1;0.1
H2S;uur;µg/m³;20171204 18:00;20171204 19:00;0.5;0.2
H2S;uur;µg/m³;20171204 19:00;20171204 20:00;0.5;0.2
H2S;uur;µg/m³;20171204 20:00;20171204 21:00;;0.2
H2S;uur;µg/m³;20171204 21:00;20171204 22:00;1.4;0
H2S;uur;µg/m³;20171204 22:00;20171204 23:00;0.7;0
H2S;uur;µg/m³;20171204 23:00;20171205 00:00;0.8;0.2
H2S;uur;µg/m³;20171205 00:00;20171205 01:00;0.6;0.2
H2S;uur;µg/m³;20171205 01:00;20171205 02:00;1.2;0
H2S;uur;µg/m³;20171205 02:00;20171205 03:00;1.7;0.2
H2S;uur;µg/m³;20171205 03:00;20171205 04:00;0.8;0.1
H2S;uur;µg/m³;20171205 04:00;20171205 05:00;1;0.2
H2S;uur;µg/m³;20171205 05:00;20171205 06:00;1.2;0.1
H2S;uur;µg/m³;20171205 06:00;20171205 07:00;0.3;0.1
H2S;uur;µg/m³;20171205 07:00;20171205 08:00;1;0
H2S;uur;µg/m³;20171205 08:00;20171205 09:00;1.2;0.1
H2S;uur;µg/m³;20171205 09:00;20171205 10:00;0.7;0.1
H2S;uur;µg/m³;20171205 10:00;20171205 11:00;0.2;0.2
H2S;uur;µg/m³;20171205 11:00;20171205 12:00;0.6;0.1
H2S;uur;µg/m³;20171205 12:00;20171205 13:00;0.8;0.2
H2S;uur;µg/m³;20171205 13:00;20171205 14:00;0.5;0.2
H2S;uur;µg/m³;20171205 14:00;20171205 15:00;0.5;0.1
H2S;uur;µg/m³;20171205 15:00;20171205 16:00;0.3;0.2
H2S;uur;µg/m³;20171205 16:00;20171205 17:00;0.4;0
H2S;uur;µg/m³;20171205 17:00;20171205 18:00;0.5;0.1
H2S;uur;µg/m³;20171205 18:00;20171205 19:00;0.3;
H2S;uur;µg/m³;20171205 19:00;20171205 20:00;0.3;0.1
H2S;uur;µg/m³;20171205 20:00;20171205 21:00;0.4;0.1
H2S;uur;µg/m³;20171205 21:00;20171205 22:00;0.3;0.1
H2S;uur;µg/m³;20171205 22:00;20171205 23:00;0.5;0.1
H2S;uur;µg/m³;20171205 23:00;20171206 00:00;0.3;0.1
H2S;uur;µg/m³;20171206 00:00;20171206 01:00;0.6;0.1
H2S;uur;µg/m³;20171206 01:00;20171206 02:00;0.5;0.1
H2S;uur;µg/m³;20171206 02:00;20171206 03:00;0.5;0.2
H2S;uur;µg/m³;20171206 03:00;20171206 04:00;0.3;0.1
H2S;uur;µg/m³;20171206 04:00;20171206 05:00;0.4;0
H2S;uur;µg/m³;20171206 05:00;20171206 06:00;0.2;0.1
H2S;uur;µg/m³;20171206 06:00;20171206 07:00;0.8;0
H2S;uur;µg/m³;20171206 07:00;20171206 08:00;0.8;0.1
H2S;uur;µg/m³;20171206 08:00;20171206 09:00;0.6;0
H2S;uur;µg/m³;20171206 09:00;20171206 10:00;0.8;0.1
H2S;uur;µg/m³;20171206 10:00;20171206 11:00;0.4;0.1
H2S;uur;µg/m³;20171206 11:00;20171206 12:00;0.6;0.2
H2S;uur;µg/m³;20171206 12:00;20171206 13:00;0.6;0.2
H2S;uur;µg/m³;20171206 13:00;20171206 14:00;1;0.1
H2S;uur;µg/m³;20171206 14:00;20171206 15:00;0.9;0
H2S;uur;µg/m³;20171206 15:00;20171206 16:00;1;0.1
H2S;uur;µg/m³;20171206 16:00;20171206 17:00;1;0.3
H2S;uur;µg/m³;20171206 17:00;20171206 18:00;0.4;0.3
H2S;uur;µg/m³;20171206 18:00;20171206 19:00;0.6;0.6
H2S;uur;µg/m³;20171206 19:00;20171206 20:00;0.8;0.6
H2S;uur;µg/m³;20171206 20:00;20171206 21:00;0.8;2.2
H2S;uur;µg/m³;20171206 21:00;20171206 22:00;0.5;1.2
H2S;uur;µg/m³;20171206 22:00;20171206 23:00;;1.1
H2S;uur;µg/m³;20171206 23:00;20171207 00:00;0.4;0.9
H2S;uur;µg/m³;20171207 00:00;20171207 01:00;0.7;1.4
H2S;uur;µg/m³;20171207 01:00;20171207 02:00;0.8;3.1
H2S;uur;µg/m³;20171207 02:00;20171207 03:00;0.4;3.9
H2S;uur;µg/m³;20171207 03:00;20171207 04:00;0.5;3.3
H2S;uur;µg/m³;20171207 04:00;20171207 05:00;2;1.4
H2S;uur;µg/m³;20171207 05:00;20171207 06:00;0.7;0.4
H2S;uur;µg/m³;20171207 06:00;20171207 07:00;0.4;0.3
H2S;uur;µg/m³;20171207 07:00;20171207 08:00;0.8;0.3
H2S;uur;µg/m³;20171207 08:00;20171207 09:00;0.5;0.9
H2S;uur;µg/m³;20171207 09:00;20171207 10:00;0.5;0.7
H2S;uur;µg/m³;20171207 10:00;20171207 11:00;0.5;0.3
H2S;uur;µg/m³;20171207 11:00;20171207 12:00;0.3;1.8
H2S;uur;µg/m³;20171207 12:00;20171207 13:00;0.2;1.6
H2S;uur;µg/m³;20171207 13:00;20171207 14:00;0.3;2
H2S;uur;µg/m³;20171207 14:00;20171207 15:00;1;3.4
H2S;uur;µg/m³;20171207 15:00;20171207 16:00;0.7;3.1
H2S;uur;µg/m³;20171207 16:00;20171207 17:00;0.9;0.8
H2S;uur;µg/m³;20171207 17:00;20171207 18:00;0.4;0.4
H2S;uur;µg/m³;20171207 18:00;20171207 19:00;0.3;0.3
H2S;uur;µg/m³;20171207 19:00;20171207 20:00;0.2;0.2
H2S;uur;µg/m³;20171207 20:00;20171207 21:00;0.5;
H2S;uur;µg/m³;20171207 21:00;20171207 22:00;0.3;0.1
H2S;uur;µg/m³;20171207 22:00;20171207 23:00;0.4;0.1
H2S;uur;µg/m³;20171207 23:00;20171208 00:00;0.2;0.1
H2S;uur;µg/m³;20171208 00:00;20171208 01:00;0.4;0.1
H2S;uur;µg/m³;20171208 01:00;20171208 02:00;1.2;0.1
H2S;uur;µg/m³;20171208 02:00;20171208 03:00;0.7;0.1
H2S;uur;µg/m³;20171208 03:00;20171208 04:00;0.6;0.1
H2S;uur;µg/m³;20171208 04:00;20171208 05:00;0.5;0.2
H2S;uur;µg/m³;20171208 05:00;20171208 06:00;0.4;0.2
H2S;uur;µg/m³;20171208 06:00;20171208 07:00;1;0.1
H2S;uur;µg/m³;20171208 07:00;20171208 08:00;0.8;0.1
H2S;uur;µg/m³;20171208 08:00;20171208 09:00;0.2;0
H2S;uur;µg/m³;20171208 09:00;20171208 10:00;0.7;0.1
H2S;uur;µg/m³;20171208 10:00;20171208 11:00;1.2;0.1
H2S;uur;µg/m³;20171208 11:00;20171208 12:00;0.9;0.1
H2S;uur;µg/m³;20171208 12:00;20171208 13:00;;0.1
H2S;uur;µg/m³;20171208 13:00;20171208 14:00;;0.1
H2S;uur;µg/m³;20171208 14:00;20171208 15:00;1.3;0.2
H2S;uur;µg/m³;20171208 15:00;20171208 16:00;0.3;0.3
H2S;uur;µg/m³;20171208 16:00;20171208 17:00;0.7;0.2
H2S;uur;µg/m³;20171208 17:00;20171208 18:00;0.6;0.1
H2S;uur;µg/m³;20171208 18:00;20171208 19:00;0.8;0.1
H2S;uur;µg/m³;20171208 19:00;20171208 20:00;0.6;0.1
H2S;uur;µg/m³;20171208 20:00;20171208 21:00;0.3;0.1
H2S;uur;µg/m³;20171208 21:00;20171208 22:00;0.3;0.2
H2S;uur;µg/m³;20171208 22:00;20171208 23:00;0.6;0.2
H2S;uur;µg/m³;20171208 23:00;20171209 00:00;0.5;0.1
H2S;uur;µg/m³;20171209 00:00;20171209 01:00;;0.2
H2S;uur;µg/m³;20171209 01:00;20171209 02:00;0.7;0.2
H2S;uur;µg/m³;20171209 02:00;20171209 03:00;0.5;0.1
