Export;EXP-2023-01 (20230706 03:51);;;StationsCode;NL49551;NL49553
H2S;uur;µg/m³;20201119 09:00;20201119 10:00;;
H2S;uur;µg/m³;20201119 10:00;20201119 11:00;1.6;2.9
H2S;uur;µg/m³;20201119 11:00;20201119 12:00;3.4;2.1
H2S;uur;µg/m³;20201119 12:00;20201119 13:00;5.1;1.6
H2S;uur;µg/m³;20201119 13:00;20201119 14:00;6;2.3
H2S;uur;µg/m³;20201119 14:00;20201119 15:00;4.1;2
H2S;uur;µg/m³;20201119 15:00;20201119 16:00;4.9;2.3
H2S;uur;µg/m³;20201119 16:00;20201119 17:00;3.9;2.7
H2S;uur;µg/m³;20201119 17:00;20201119 18:00;4.6;2
H2S;uur;µg/m³;20201119 18:00;20201119 19:00;2.8;2.3
H2S;uur;µg/m³;20201119 19:00;20201119 20:00;4.9;1.8
H2S;uur;µg/m³;20201119 20:00;20201119 21:00;5.4;2
H2S;uur;µg/m³;20201119 21:00;20201119 22:00;3.8;2.3
H2S;uur;µg/m³;20201119 22:00;20201119 23:00;2.8;1.8
H2S;uur;µg/m³;20201119 23:00;20201120 00:00;2.5;1.8
H2S;uur;µg/m³;20201120 00:00;20201120 01:00;2.2;2.1
H2S;uur;µg/m³;20201120 01:00;20201120 02:00;1.9;1.9
H2S;uur;µg/m³;20201120 02:00;20201120 03:00;2.4;2
H2S;uur;µg/m³;20201120 03:00;20201120 04:00;;1.6
H2S;uur;µg/m³;20201120 04:00;20201120 05:00;1.1;1.8
H2S;uur;µg/m³;20201120 05:00;20201120 06:00;1.5;2.6
H2S;uur;µg/m³;20201120 06:00;20201120 07:00;1.2;2.1
H2S;uur;µg/m³;20201120 07:00;20201120 08:00;;2
H2S;uur;µg/m³;20201120 08:00;20201120 09:00;1.2;2.6
H2S;uur;µg/m³;20201120 09:00;20201120 10:00;1.7;2.1
H2S;uur;µg/m³;20201120 10:00;20201120 11:00;1.5;2.7
H2S;uur;µg/m³;20201120 11:00;20201120 12:00;1.3;2.5
H2S;uur;µg/m³;20201120 12:00;20201120 13:00;1.6;2
H2S;uur;µg/m³;20201120 13:00;20201120 14:00;1.2;2.2
H2S;uur;µg/m³;20201120 14:00;20201120 15:00;1.2;1.7
H2S;uur;µg/m³;20201120 15:00;20201120 16:00;1.2;2
H2S;uur;µg/m³;20201120 16:00;20201120 17:00;1.6;2.2
H2S;uur;µg/m³;20201120 17:00;20201120 18:00;1.4;6.6
H2S;uur;µg/m³;20201120 18:00;20201120 19:00;2.3;6.2
H2S;uur;µg/m³;20201120 19:00;20201120 20:00;1.4;5.7
H2S;uur;µg/m³;20201120 20:00;20201120 21:00;1.5;5.9
H2S;uur;µg/m³;20201120 21:00;20201120 22:00;1.5;6.8
H2S;uur;µg/m³;20201120 22:00;20201120 23:00;1.7;10.4
H2S;uur;µg/m³;20201120 23:00;20201121 00:00;1.1;3
H2S;uur;µg/m³;20201121 00:00;20201121 01:00;1.6;4.9
H2S;uur;µg/m³;20201121 01:00;20201121 02:00;2;
H2S;uur;µg/m³;20201121 02:00;20201121 03:00;1.4;3.6
H2S;uur;µg/m³;20201121 03:00;20201121 04:00;1.4;5
H2S;uur;µg/m³;20201121 04:00;20201121 05:00;1.5;7.4
H2S;uur;µg/m³;20201121 05:00;20201121 06:00;1.4;8
H2S;uur;µg/m³;20201121 06:00;20201121 07:00;1.1;8.5
H2S;uur;µg/m³;20201121 07:00;20201121 08:00;1.4;4.5
H2S;uur;µg/m³;20201121 08:00;20201121 09:00;1.4;3.3
H2S;uur;µg/m³;20201121 09:00;20201121 10:00;1.3;2.5
H2S;uur;µg/m³;20201121 10:00;20201121 11:00;1.1;1.9
H2S;uur;µg/m³;20201121 11:00;20201121 12:00;1.2;2.3
H2S;uur;µg/m³;20201121 12:00;20201121 13:00;1.3;2.2
H2S;uur;µg/m³;20201121 13:00;20201121 14:00;1.2;1.7
H2S;uur;µg/m³;20201121 14:00;20201121 15:00;1.3;2.2
H2S;uur;µg/m³;20201121 15:00;20201121 16:00;1;2.3
H2S;uur;µg/m³;20201121 16:00;20201121 17:00;1.4;2.8
H2S;uur;µg/m³;20201121 17:00;20201121 18:00;1.6;2
H2S;uur;µg/m³;20201121 18:00;20201121 19:00;1.1;1.7
H2S;uur;µg/m³;20201121 19:00;20201121 20:00;1.1;1.7
H2S;uur;µg/m³;20201121 20:00;20201121 21:00;1.1;3
H2S;uur;µg/m³;20201121 21:00;20201121 22:00;1.2;2.5
H2S;uur;µg/m³;20201121 22:00;20201121 23:00;1.2;1.7
H2S;uur;µg/m³;20201121 23:00;20201122 00:00;1.2;1.9
H2S;uur;µg/m³;20201122 00:00;20201122 01:00;1.3;2.2
H2S;uur;µg/m³;20201122 01:00;20201122 02:00;1.1;1.6
H2S;uur;µg/m³;20201122 02:00;20201122 03:00;1.3;2.1
H2S;uur;µg/m³;20201122 03:00;20201122 04:00;1.2;1.8
H2S;uur;µg/m³;20201122 04:00;20201122 05:00;0.9;2.3
H2S;uur;µg/m³;20201122 05:00;20201122 06:00;;1.7
H2S;uur;µg/m³;20201122 06:00;20201122 07:00;1.4;1.5
H2S;uur;µg/m³;20201122 07:00;20201122 08:00;0.9;2.1
H2S;uur;µg/m³;20201122 08:00;20201122 09:00;1;2.6
H2S;uur;µg/m³;20201122 09:00;20201122 10:00;1.1;1.9
H2S;uur;µg/m³;20201122 10:00;20201122 11:00;0.8;1.9
H2S;uur;µg/m³;20201122 11:00;20201122 12:00;1.4;1.9
H2S;uur;µg/m³;20201122 12:00;20201122 13:00;1.2;2.1
H2S;uur;µg/m³;20201122 13:00;20201122 14:00;1.3;2.2
H2S;uur;µg/m³;20201122 14:00;20201122 15:00;1.1;1.9
H2S;uur;µg/m³;20201122 15:00;20201122 16:00;1.2;2
H2S;uur;µg/m³;20201122 16:00;20201122 17:00;1.6;2.2
H2S;uur;µg/m³;20201122 17:00;20201122 18:00;1.4;2.2
H2S;uur;µg/m³;20201122 18:00;20201122 19:00;1.1;1.9
H2S;uur;µg/m³;20201122 19:00;20201122 20:00;1.2;2.2
H2S;uur;µg/m³;20201122 20:00;20201122 21:00;1.1;2.1
H2S;uur;µg/m³;20201122 21:00;20201122 22:00;1.2;2.3
H2S;uur;µg/m³;20201122 22:00;20201122 23:00;1.8;2
H2S;uur;µg/m³;20201122 23:00;20201123 00:00;1.2;2.1
H2S;uur;µg/m³;20201123 00:00;20201123 01:00;1.1;2
H2S;uur;µg/m³;20201123 01:00;20201123 02:00;1.3;2
H2S;uur;µg/m³;20201123 02:00;20201123 03:00;0.6;2
H2S;uur;µg/m³;20201123 03:00;20201123 04:00;1.1;
H2S;uur;µg/m³;20201123 04:00;20201123 05:00;0.8;2.2
H2S;uur;µg/m³;20201123 05:00;20201123 06:00;1.3;2.4
H2S;uur;µg/m³;20201123 06:00;20201123 07:00;1.6;1.8
H2S;uur;µg/m³;20201123 07:00;20201123 08:00;1.7;2.6
H2S;uur;µg/m³;20201123 08:00;20201123 09:00;1.1;1.9
H2S;uur;µg/m³;20201123 09:00;20201123 10:00;0.9;2.4
H2S;uur;µg/m³;20201123 10:00;20201123 11:00;1.1;1.9
H2S;uur;µg/m³;20201123 11:00;20201123 12:00;1.6;2.4
H2S;uur;µg/m³;20201123 12:00;20201123 13:00;1.1;2.4
H2S;uur;µg/m³;20201123 13:00;20201123 14:00;1.1;2.1
H2S;uur;µg/m³;20201123 14:00;20201123 15:00;1.1;2.8
H2S;uur;µg/m³;20201123 15:00;20201123 16:00;1.1;2.9
H2S;uur;µg/m³;20201123 16:00;20201123 17:00;1.6;3.7
H2S;uur;µg/m³;20201123 17:00;20201123 18:00;1.1;2.7
H2S;uur;µg/m³;20201123 18:00;20201123 19:00;1.2;4.6
H2S;uur;µg/m³;20201123 19:00;20201123 20:00;1.7;11.2
H2S;uur;µg/m³;20201123 20:00;20201123 21:00;1.6;4.9
H2S;uur;µg/m³;20201123 21:00;20201123 22:00;1.6;5.7
H2S;uur;µg/m³;20201123 22:00;20201123 23:00;1.8;6.6
H2S;uur;µg/m³;20201123 23:00;20201124 00:00;1.9;11.5
H2S;uur;µg/m³;20201124 00:00;20201124 01:00;1.8;12.5
H2S;uur;µg/m³;20201124 01:00;20201124 02:00;1.6;4.1
H2S;uur;µg/m³;20201124 02:00;20201124 03:00;1.8;6.9
H2S;uur;µg/m³;20201124 03:00;20201124 04:00;1.4;5.9
H2S;uur;µg/m³;20201124 04:00;20201124 05:00;1.3;9.2
H2S;uur;µg/m³;20201124 05:00;20201124 06:00;1.5;9.5
H2S;uur;µg/m³;20201124 06:00;20201124 07:00;1.6;2.1
H2S;uur;µg/m³;20201124 07:00;20201124 08:00;;2.9
H2S;uur;µg/m³;20201124 08:00;20201124 09:00;1.8;3
H2S;uur;µg/m³;20201124 09:00;20201124 10:00;1.5;2.7
H2S;uur;µg/m³;20201124 10:00;20201124 11:00;1.5;3.2
H2S;uur;µg/m³;20201124 11:00;20201124 12:00;1.3;2.5
H2S;uur;µg/m³;20201124 12:00;20201124 13:00;1.9;3.3
H2S;uur;µg/m³;20201124 13:00;20201124 14:00;1.6;4.6
H2S;uur;µg/m³;20201124 14:00;20201124 15:00;1.4;9.6
H2S;uur;µg/m³;20201124 15:00;20201124 16:00;1.9;3.5
H2S;uur;µg/m³;20201124 16:00;20201124 17:00;1.3;3.9
H2S;uur;µg/m³;20201124 17:00;20201124 18:00;1.6;4.5
H2S;uur;µg/m³;20201124 18:00;20201124 19:00;1.9;4.8
H2S;uur;µg/m³;20201124 19:00;20201124 20:00;1.8;3.6
H2S;uur;µg/m³;20201124 20:00;20201124 21:00;1.2;2.9
H2S;uur;µg/m³;20201124 21:00;20201124 22:00;1.6;2.8
H2S;uur;µg/m³;20201124 22:00;20201124 23:00;1.7;2.9
H2S;uur;µg/m³;20201124 23:00;20201125 00:00;1.6;3.3
H2S;uur;µg/m³;20201125 00:00;20201125 01:00;1.5;5.5
H2S;uur;µg/m³;20201125 01:00;20201125 02:00;1.6;4.4
H2S;uur;µg/m³;20201125 02:00;20201125 03:00;1.3;3.2
H2S;uur;µg/m³;20201125 03:00;20201125 04:00;1.9;4.2
H2S;uur;µg/m³;20201125 04:00;20201125 05:00;1.3;5.9
H2S;uur;µg/m³;20201125 05:00;20201125 06:00;1.4;
H2S;uur;µg/m³;20201125 06:00;20201125 07:00;1.5;3.8
H2S;uur;µg/m³;20201125 07:00;20201125 08:00;1.6;4.4
H2S;uur;µg/m³;20201125 08:00;20201125 09:00;1.6;5
H2S;uur;µg/m³;20201125 09:00;20201125 10:00;;4.3
H2S;uur;µg/m³;20201125 10:00;20201125 11:00;2;2.7
H2S;uur;µg/m³;20201125 11:00;20201125 12:00;1;
H2S;uur;µg/m³;20201125 12:00;20201125 13:00;1.5;2.6
H2S;uur;µg/m³;20201125 13:00;20201125 14:00;1.6;4.4
H2S;uur;µg/m³;20201125 14:00;20201125 15:00;1.2;4.9
H2S;uur;µg/m³;20201125 15:00;20201125 16:00;1.7;4.2
H2S;uur;µg/m³;20201125 16:00;20201125 17:00;2;8.8
H2S;uur;µg/m³;20201125 17:00;20201125 18:00;1.7;8.5
H2S;uur;µg/m³;20201125 18:00;20201125 19:00;1.1;8.4
H2S;uur;µg/m³;20201125 19:00;20201125 20:00;1.5;6.6
H2S;uur;µg/m³;20201125 20:00;20201125 21:00;1.7;7.2
H2S;uur;µg/m³;20201125 21:00;20201125 22:00;1.4;7.9
H2S;uur;µg/m³;20201125 22:00;20201125 23:00;1.9;7.9
H2S;uur;µg/m³;20201125 23:00;20201126 00:00;2;9.7
H2S;uur;µg/m³;20201126 00:00;20201126 01:00;1.7;8.6
H2S;uur;µg/m³;20201126 01:00;20201126 02:00;1.4;3.3
H2S;uur;µg/m³;20201126 02:00;20201126 03:00;1.3;2.4
H2S;uur;µg/m³;20201126 03:00;20201126 04:00;1.3;2.2
H2S;uur;µg/m³;20201126 04:00;20201126 05:00;2.3;2.4
H2S;uur;µg/m³;20201126 05:00;20201126 06:00;1.8;2.4
H2S;uur;µg/m³;20201126 06:00;20201126 07:00;1.8;2
H2S;uur;µg/m³;20201126 07:00;20201126 08:00;1;2
H2S;uur;µg/m³;20201126 08:00;20201126 09:00;1.2;2.2
H2S;uur;µg/m³;20201126 09:00;20201126 10:00;;2.2
H2S;uur;µg/m³;20201126 10:00;20201126 11:00;1.3;2
H2S;uur;µg/m³;20201126 11:00;20201126 12:00;1.7;2
H2S;uur;µg/m³;20201126 12:00;20201126 13:00;1.5;
H2S;uur;µg/m³;20201126 13:00;20201126 14:00;1.7;
H2S;uur;µg/m³;20201126 14:00;20201126 15:00;1;
H2S;uur;µg/m³;20201126 15:00;20201126 16:00;1.7;0
H2S;uur;µg/m³;20201126 16:00;20201126 17:00;1.6;0.1
H2S;uur;µg/m³;20201126 17:00;20201126 18:00;1.4;0
H2S;uur;µg/m³;20201126 18:00;20201126 19:00;1.8;0.1
H2S;uur;µg/m³;20201126 19:00;20201126 20:00;1.1;0
H2S;uur;µg/m³;20201126 20:00;20201126 21:00;1.4;0
H2S;uur;µg/m³;20201126 21:00;20201126 22:00;1;0
H2S;uur;µg/m³;20201126 22:00;20201126 23:00;1.2;0
H2S;uur;µg/m³;20201126 23:00;20201127 00:00;1.3;0
H2S;uur;µg/m³;20201127 00:00;20201127 01:00;1.2;0.1
H2S;uur;µg/m³;20201127 01:00;20201127 02:00;1.4;0.2
H2S;uur;µg/m³;20201127 02:00;20201127 03:00;1;0
H2S;uur;µg/m³;20201127 03:00;20201127 04:00;1.4;0
H2S;uur;µg/m³;20201127 04:00;20201127 05:00;1.6;0
H2S;uur;µg/m³;20201127 05:00;20201127 06:00;2.2;0
H2S;uur;µg/m³;20201127 06:00;20201127 07:00;1.8;
H2S;uur;µg/m³;20201127 07:00;20201127 08:00;1.3;
H2S;uur;µg/m³;20201127 08:00;20201127 09:00;1.5;0.1
H2S;uur;µg/m³;20201127 09:00;20201127 10:00;1.4;0.1
H2S;uur;µg/m³;20201127 10:00;20201127 11:00;1.5;0.1
H2S;uur;µg/m³;20201127 11:00;20201127 12:00;2.1;
H2S;uur;µg/m³;20201127 12:00;20201127 13:00;1.3;0
H2S;uur;µg/m³;20201127 13:00;20201127 14:00;1.9;0
H2S;uur;µg/m³;20201127 14:00;20201127 15:00;1.5;0.1
H2S;uur;µg/m³;20201127 15:00;20201127 16:00;1.7;0.1
H2S;uur;µg/m³;20201127 16:00;20201127 17:00;1.9;0
H2S;uur;µg/m³;20201127 17:00;20201127 18:00;2;0
H2S;uur;µg/m³;20201127 18:00;20201127 19:00;1.8;0.1
H2S;uur;µg/m³;20201127 19:00;20201127 20:00;2;0.2
H2S;uur;µg/m³;20201127 20:00;20201127 21:00;2;0.1
H2S;uur;µg/m³;20201127 21:00;20201127 22:00;1.5;0.1
H2S;uur;µg/m³;20201127 22:00;20201127 23:00;1.7;0
H2S;uur;µg/m³;20201127 23:00;20201128 00:00;1.8;0
H2S;uur;µg/m³;20201128 00:00;20201128 01:00;1.9;0
H2S;uur;µg/m³;20201128 01:00;20201128 02:00;2.1;0.2
H2S;uur;µg/m³;20201128 02:00;20201128 03:00;2.2;0
H2S;uur;µg/m³;20201128 03:00;20201128 04:00;2.1;0
H2S;uur;µg/m³;20201128 04:00;20201128 05:00;1.7;0
H2S;uur;µg/m³;20201128 05:00;20201128 06:00;1.5;0.2
H2S;uur;µg/m³;20201128 06:00;20201128 07:00;2;0.1
H2S;uur;µg/m³;20201128 07:00;20201128 08:00;2.2;0
H2S;uur;µg/m³;20201128 08:00;20201128 09:00;1.7;0.1
H2S;uur;µg/m³;20201128 09:00;20201128 10:00;1.9;0
H2S;uur;µg/m³;20201128 10:00;20201128 11:00;1.3;0.1
H2S;uur;µg/m³;20201128 11:00;20201128 12:00;;0.1
H2S;uur;µg/m³;20201128 12:00;20201128 13:00;2.1;0.1
H2S;uur;µg/m³;20201128 13:00;20201128 14:00;1.8;0.1
H2S;uur;µg/m³;20201128 14:00;20201128 15:00;1.6;0.1
H2S;uur;µg/m³;20201128 15:00;20201128 16:00;1.8;0
H2S;uur;µg/m³;20201128 16:00;20201128 17:00;1.5;0.2
H2S;uur;µg/m³;20201128 17:00;20201128 18:00;1.7;0
H2S;uur;µg/m³;20201128 18:00;20201128 19:00;1.6;0
H2S;uur;µg/m³;20201128 19:00;20201128 20:00;1.4;0
H2S;uur;µg/m³;20201128 20:00;20201128 21:00;1.6;0
H2S;uur;µg/m³;20201128 21:00;20201128 22:00;1.3;0.1
H2S;uur;µg/m³;20201128 22:00;20201128 23:00;1.4;0
H2S;uur;µg/m³;20201128 23:00;20201129 00:00;1.5;0
H2S;uur;µg/m³;20201129 00:00;20201129 01:00;1.8;0
H2S;uur;µg/m³;20201129 01:00;20201129 02:00;1.3;0
H2S;uur;µg/m³;20201129 02:00;20201129 03:00;1.1;0
H2S;uur;µg/m³;20201129 03:00;20201129 04:00;1.3;0.1
H2S;uur;µg/m³;20201129 04:00;20201129 05:00;1.1;0
H2S;uur;µg/m³;20201129 05:00;20201129 06:00;1.3;0
H2S;uur;µg/m³;20201129 06:00;20201129 07:00;0.8;0
H2S;uur;µg/m³;20201129 07:00;20201129 08:00;1.4;0
H2S;uur;µg/m³;20201129 08:00;20201129 09:00;1.5;0
H2S;uur;µg/m³;20201129 09:00;20201129 10:00;1.3;
H2S;uur;µg/m³;20201129 10:00;20201129 11:00;1.3;0
H2S;uur;µg/m³;20201129 11:00;20201129 12:00;1.6;0
H2S;uur;µg/m³;20201129 12:00;20201129 13:00;1.3;0
H2S;uur;µg/m³;20201129 13:00;20201129 14:00;1.3;0
H2S;uur;µg/m³;20201129 14:00;20201129 15:00;1.5;0.1
H2S;uur;µg/m³;20201129 15:00;20201129 16:00;1.7;0
H2S;uur;µg/m³;20201129 16:00;20201129 17:00;1.6;0.1
H2S;uur;µg/m³;20201129 17:00;20201129 18:00;1.5;0
H2S;uur;µg/m³;20201129 18:00;20201129 19:00;1;0
H2S;uur;µg/m³;20201129 19:00;20201129 20:00;1.4;0
H2S;uur;µg/m³;20201129 20:00;20201129 21:00;2;0
H2S;uur;µg/m³;20201129 21:00;20201129 22:00;2.2;0.1
H2S;uur;µg/m³;20201129 22:00;20201129 23:00;1.7;0.2
H2S;uur;µg/m³;20201129 23:00;20201130 00:00;1.7;0.2
H2S;uur;µg/m³;20201130 00:00;20201130 01:00;1.8;0
H2S;uur;µg/m³;20201130 01:00;20201130 02:00;1.7;0.2
H2S;uur;µg/m³;20201130 02:00;20201130 03:00;1.7;0.2
H2S;uur;µg/m³;20201130 03:00;20201130 04:00;2;0.1
H2S;uur;µg/m³;20201130 04:00;20201130 05:00;1.8;0.1
H2S;uur;µg/m³;20201130 05:00;20201130 06:00;2.3;0.2
H2S;uur;µg/m³;20201130 06:00;20201130 07:00;2.1;0.2
H2S;uur;µg/m³;20201130 07:00;20201130 08:00;1.3;0.1
H2S;uur;µg/m³;20201130 08:00;20201130 09:00;1.6;0.1
H2S;uur;µg/m³;20201130 09:00;20201130 10:00;1.9;0
H2S;uur;µg/m³;20201130 10:00;20201130 11:00;1.7;0.1
H2S;uur;µg/m³;20201130 11:00;20201130 12:00;2.5;0.2
H2S;uur;µg/m³;20201130 12:00;20201130 13:00;1.9;1
H2S;uur;µg/m³;20201130 13:00;20201130 14:00;;1.1
H2S;uur;µg/m³;20201130 14:00;20201130 15:00;1.8;0
H2S;uur;µg/m³;20201130 15:00;20201130 16:00;1.5;0
H2S;uur;µg/m³;20201130 16:00;20201130 17:00;1.5;0
H2S;uur;µg/m³;20201130 17:00;20201130 18:00;1.1;0
H2S;uur;µg/m³;20201130 18:00;20201130 19:00;1.4;0
H2S;uur;µg/m³;20201130 19:00;20201130 20:00;0.9;0
H2S;uur;µg/m³;20201130 20:00;20201130 21:00;1.3;0
H2S;uur;µg/m³;20201130 21:00;20201130 22:00;1.1;0
H2S;uur;µg/m³;20201130 22:00;20201130 23:00;1.6;0
H2S;uur;µg/m³;20201130 23:00;20201201 00:00;3.5;0
H2S;uur;µg/m³;20201201 00:00;20201201 01:00;5.7;0
H2S;uur;µg/m³;20201201 01:00;20201201 02:00;4.4;0
H2S;uur;µg/m³;20201201 02:00;20201201 03:00;3.9;0
H2S;uur;µg/m³;20201201 03:00;20201201 04:00;3.8;0
H2S;uur;µg/m³;20201201 04:00;20201201 05:00;2.5;0
H2S;uur;µg/m³;20201201 05:00;20201201 06:00;1.1;0
H2S;uur;µg/m³;20201201 06:00;20201201 07:00;0.9;0
H2S;uur;µg/m³;20201201 07:00;20201201 08:00;1.6;0
H2S;uur;µg/m³;20201201 08:00;20201201 09:00;1.4;0
H2S;uur;µg/m³;20201201 09:00;20201201 10:00;1;0
H2S;uur;µg/m³;20201201 10:00;20201201 11:00;0.9;0.1
H2S;uur;µg/m³;20201201 11:00;20201201 12:00;1.3;
H2S;uur;µg/m³;20201201 12:00;20201201 13:00;0.9;0
H2S;uur;µg/m³;20201201 13:00;20201201 14:00;1.1;0
H2S;uur;µg/m³;20201201 14:00;20201201 15:00;1.6;0
H2S;uur;µg/m³;20201201 15:00;20201201 16:00;1.3;0.1
H2S;uur;µg/m³;20201201 16:00;20201201 17:00;1.1;0
H2S;uur;µg/m³;20201201 17:00;20201201 18:00;1.5;0
H2S;uur;µg/m³;20201201 18:00;20201201 19:00;2.2;0
H2S;uur;µg/m³;20201201 19:00;20201201 20:00;2.7;0
H2S;uur;µg/m³;20201201 20:00;20201201 21:00;2.7;0
H2S;uur;µg/m³;20201201 21:00;20201201 22:00;3;0
H2S;uur;µg/m³;20201201 22:00;20201201 23:00;2.3;0
H2S;uur;µg/m³;20201201 23:00;20201202 00:00;1.7;0
H2S;uur;µg/m³;20201202 00:00;20201202 01:00;1.4;0
H2S;uur;µg/m³;20201202 01:00;20201202 02:00;2.1;0
H2S;uur;µg/m³;20201202 02:00;20201202 03:00;1.8;0
H2S;uur;µg/m³;20201202 03:00;20201202 04:00;1.8;0
H2S;uur;µg/m³;20201202 04:00;20201202 05:00;1.7;0
H2S;uur;µg/m³;20201202 05:00;20201202 06:00;1.7;0
H2S;uur;µg/m³;20201202 06:00;20201202 07:00;1.8;0.3
H2S;uur;µg/m³;20201202 07:00;20201202 08:00;1.9;
H2S;uur;µg/m³;20201202 08:00;20201202 09:00;1.6;3.6
H2S;uur;µg/m³;20201202 09:00;20201202 10:00;1.5;2.7
H2S;uur;µg/m³;20201202 10:00;20201202 11:00;1.8;2.8
H2S;uur;µg/m³;20201202 11:00;20201202 12:00;1.6;2.5
H2S;uur;µg/m³;20201202 12:00;20201202 13:00;1.6;2.9
H2S;uur;µg/m³;20201202 13:00;20201202 14:00;1.5;3.6
H2S;uur;µg/m³;20201202 14:00;20201202 15:00;1.2;2.6
H2S;uur;µg/m³;20201202 15:00;20201202 16:00;;2.5
H2S;uur;µg/m³;20201202 16:00;20201202 17:00;2.5;2.7
H2S;uur;µg/m³;20201202 17:00;20201202 18:00;2.2;3
H2S;uur;µg/m³;20201202 18:00;20201202 19:00;1.6;2.4
H2S;uur;µg/m³;20201202 19:00;20201202 20:00;1.7;2.3
H2S;uur;µg/m³;20201202 20:00;20201202 21:00;1.5;2.6
H2S;uur;µg/m³;20201202 21:00;20201202 22:00;1.9;2.8
H2S;uur;µg/m³;20201202 22:00;20201202 23:00;1.6;2.9
H2S;uur;µg/m³;20201202 23:00;20201203 00:00;1.4;2.4
H2S;uur;µg/m³;20201203 00:00;20201203 01:00;1.5;2.5
H2S;uur;µg/m³;20201203 01:00;20201203 02:00;1.7;2.3
H2S;uur;µg/m³;20201203 02:00;20201203 03:00;1.4;3.6
H2S;uur;µg/m³;20201203 03:00;20201203 04:00;0.9;1.6
H2S;uur;µg/m³;20201203 04:00;20201203 05:00;1;2.2
H2S;uur;µg/m³;20201203 05:00;20201203 06:00;1.4;4.7
H2S;uur;µg/m³;20201203 06:00;20201203 07:00;1.3;2.2
H2S;uur;µg/m³;20201203 07:00;20201203 08:00;1.4;2.8
H2S;uur;µg/m³;20201203 08:00;20201203 09:00;1.3;
H2S;uur;µg/m³;20201203 09:00;20201203 10:00;1.7;1.8
H2S;uur;µg/m³;20201203 10:00;20201203 11:00;1.2;
H2S;uur;µg/m³;20201203 11:00;20201203 12:00;1.3;1.9
H2S;uur;µg/m³;20201203 12:00;20201203 13:00;1.3;1.2
H2S;uur;µg/m³;20201203 13:00;20201203 14:00;1.3;
H2S;uur;µg/m³;20201203 14:00;20201203 15:00;1.4;1.3
H2S;uur;µg/m³;20201203 15:00;20201203 16:00;1.6;1.4
H2S;uur;µg/m³;20201203 16:00;20201203 17:00;1.3;1.8
H2S;uur;µg/m³;20201203 17:00;20201203 18:00;1;2.1
H2S;uur;µg/m³;20201203 18:00;20201203 19:00;1.9;1.6
H2S;uur;µg/m³;20201203 19:00;20201203 20:00;1.2;1.1
H2S;uur;µg/m³;20201203 20:00;20201203 21:00;1.4;1
H2S;uur;µg/m³;20201203 21:00;20201203 22:00;1.3;0.7
H2S;uur;µg/m³;20201203 22:00;20201203 23:00;1.1;0.9
H2S;uur;µg/m³;20201203 23:00;20201204 00:00;1.2;1.1
H2S;uur;µg/m³;20201204 00:00;20201204 01:00;1;0.8
H2S;uur;µg/m³;20201204 01:00;20201204 02:00;1.5;0.8
H2S;uur;µg/m³;20201204 02:00;20201204 03:00;1.6;1.4
H2S;uur;µg/m³;20201204 03:00;20201204 04:00;1.1;0.8
H2S;uur;µg/m³;20201204 04:00;20201204 05:00;1.4;0.8
H2S;uur;µg/m³;20201204 05:00;20201204 06:00;1.2;0.5
H2S;uur;µg/m³;20201204 06:00;20201204 07:00;1.2;0.9
H2S;uur;µg/m³;20201204 07:00;20201204 08:00;1.5;1.3
H2S;uur;µg/m³;20201204 08:00;20201204 09:00;1.4;1.3
H2S;uur;µg/m³;20201204 09:00;20201204 10:00;1.5;1.7
H2S;uur;µg/m³;20201204 10:00;20201204 11:00;1.1;1.6
H2S;uur;µg/m³;20201204 11:00;20201204 12:00;1.2;1.3
H2S;uur;µg/m³;20201204 12:00;20201204 13:00;1.4;1.5
H2S;uur;µg/m³;20201204 13:00;20201204 14:00;1.2;1.4
H2S;uur;µg/m³;20201204 14:00;20201204 15:00;1.3;0.9
H2S;uur;µg/m³;20201204 15:00;20201204 16:00;1.5;1.2
H2S;uur;µg/m³;20201204 16:00;20201204 17:00;1.5;1.8
H2S;uur;µg/m³;20201204 17:00;20201204 18:00;;1.9
H2S;uur;µg/m³;20201204 18:00;20201204 19:00;1.1;1.5
H2S;uur;µg/m³;20201204 19:00;20201204 20:00;1.4;2.7
H2S;uur;µg/m³;20201204 20:00;20201204 21:00;1.6;1
H2S;uur;µg/m³;20201204 21:00;20201204 22:00;1.3;1.4
H2S;uur;µg/m³;20201204 22:00;20201204 23:00;1.4;2.2
H2S;uur;µg/m³;20201204 23:00;20201205 00:00;1;0.8
H2S;uur;µg/m³;20201205 00:00;20201205 01:00;1.4;1.4
H2S;uur;µg/m³;20201205 01:00;20201205 02:00;1.3;1.4
H2S;uur;µg/m³;20201205 02:00;20201205 03:00;2;0.7
H2S;uur;µg/m³;20201205 03:00;20201205 04:00;1.8;1
H2S;uur;µg/m³;20201205 04:00;20201205 05:00;1.9;0.8
H2S;uur;µg/m³;20201205 05:00;20201205 06:00;1.7;1.3
H2S;uur;µg/m³;20201205 06:00;20201205 07:00;1.7;1.6
H2S;uur;µg/m³;20201205 07:00;20201205 08:00;1.9;1.6
H2S;uur;µg/m³;20201205 08:00;20201205 09:00;1.9;0.9
H2S;uur;µg/m³;20201205 09:00;20201205 10:00;1.5;1.8
H2S;uur;µg/m³;20201205 10:00;20201205 11:00;1.4;1.6
H2S;uur;µg/m³;20201205 11:00;20201205 12:00;1.4;2.9
